clusterName,markerGene,onTarget_per_gene,onTarget
152,ADAMTSL3,0.01450518769529938,0.0137078889050609
152,ADCYAP1,0.01752854271144158,0.0137078889050609
153,HTR2A,0.012876650338075573,0.015810185627903366
153,TLL2,0.02150065302139836,0.015810185627903366
153,CCDC60,0.018794901144836448,0.015810185627903366
153,PRKCQ,0.010068538007303078,0.015810185627903366
154,SMOC2,0.02237601548838686,0.01480470168349737
154,CEMIP,0.015933717545854115,0.01480470168349737
154,COLGALT2,0.01263295264724767,0.01480470168349737
154,LTBP1,0.012370006279793419,0.01480470168349737
154,FAM184B,0.01071081645620478,0.01480470168349737
155,KIAA0753,0.005176007511234423,0.012265942066212098
155,SNX7,0.011653164384828892,0.012265942066212098
155,TLL2,0.01996865430257298,0.012265942066212098
156,COLGALT2,0.012212179135689604,0.012145438022271748
156,LTBP1,0.010110326674751554,0.012145438022271748
156,TMEM200A,0.017831128887042694,0.012145438022271748
156,CLMP,0.00842811739160314,0.012145438022271748
157,FSIP1,0.01051406770834725,0.012110209902218552
157,MROH7,0.015090476589341976,0.012110209902218552
157,PLPP4,0.013734705720429027,0.012110209902218552
157,IPCEF1,0.009323850859322564,0.012110209902218552
157,SST,0.011887948633651937,0.012110209902218552
158,SNX7,0.01379222637282412,0.015214556266667466
158,TLL2,0.02102287383815403,0.015214556266667466
158,SAMD5,0.013954567689115413,0.015214556266667466
158,PRKCQ,0.0120885571665763,0.015214556266667466
159,FOXP2,0.03124020461390986,0.01845902065084923
159,SNX7,0.013061900936864653,0.01845902065084923
159,TIAM2,0.013959761692970364,0.01845902065084923
159,CFAP54,0.012240289900872661,0.01845902065084923
159,CCDC60,0.021792946109628602,0.01845902065084923
160,SCML4,0.014121244769709494,0.013996251075211021
160,CCDC60,0.016438046296297353,0.013996251075211021
160,CEMIP,0.011808796809044201,0.013996251075211021
160,ANGPT1,0.013891733764738404,0.013996251075211021
160,SLC24A4,0.013721433736265653,0.013996251075211021
161,PRKCQ,0.014569405710438871,0.012929347389368327
161,NHSL2,0.008310213477814913,0.012929347389368327
161,STRIP2,0.014980699931201345,0.012929347389368327
161,SLC24A4,0.013857070438018178,0.012929347389368327
163,WTIP,0.022649870453318892,0.022649870453318892
165,COL4A3,0.04218287525359342,0.04218287525359342
167,SLC5A7,0.031621999324741495,0.01645684673828031
167,AEN,0.012370580469165763,0.01645684673828031
167,CDH6,0.013741496386977636,0.01645684673828031
167,AHR,0.012477893467171585,0.01645684673828031
167,RORB,0.012072264043345066,0.01645684673828031
168,HTR2A,0.013104016615299892,0.016754478755303333
168,LMO3,0.017135250560595512,0.016754478755303333
168,ADAMTS2,0.018899940271722,0.016754478755303333
168,ADAMTSL3,0.01787870757359593,0.016754478755303333
169,ADCYAP1,0.018265559060185184,0.01250121980966965
169,MATN2,0.010442885442772613,0.01250121980966965
169,LIMA1,0.009494219301081989,0.01250121980966965
169,NFIX,0.01226936477595556,0.01250121980966965
169,PTPRU,0.012034070468352908,0.01250121980966965
170,SAMD5,0.015306672845702992,0.01162034957494292
170,NRN1,0.012030516076403496,0.01162034957494292
170,NFIX,0.00752385980272227,0.01162034957494292
171,MID1,0.007991354513547842,0.014059652005157543
171,COL4A3,0.020202623813633913,0.014059652005157543
171,ST18,0.017129262405733776,0.014059652005157543
171,HYDIN,0.01091536728771464,0.014059652005157543
172,LMO3,0.014623794465906552,0.012364315852643049
172,PDGFD,0.009443242958142624,0.012364315852643049
172,ADCYAP1,0.013025910133879973,0.012364315852643049
173,KCNK9,0.017395946817664654,0.013554135585381898
173,LMO4,0.010971508280796299,0.013554135585381898
173,ADCYAP1,0.01726436957634617,0.013554135585381898
173,EEPD1,0.008584717666720464,0.013554135585381898
174,ILDR2,0.01454462534973532,0.015617145955762324
174,KCNMB4,0.012530129890249493,0.015617145955762324
174,KCNK9,0.020480006180450257,0.015617145955762324
174,AR,0.011287530803690389,0.015617145955762324
174,ST18,0.019243437554686157,0.015617145955762324
175,GPR149,0.012634865713867962,0.014484054792444894
175,HTR2A,0.013373324285330302,0.014484054792444894
175,WIPF3,0.016764784938646707,0.014484054792444894
175,ADAMTSL3,0.018097236674720504,0.014484054792444894
175,NFIX,0.011550062349658996,0.014484054792444894
176,CPLX2,0.013657632381399375,0.012114206425540334
176,ACTN2,0.013822650001652554,0.012114206425540334
176,FAT1,0.011223952082269123,0.012114206425540334
176,ADAMTSL3,0.00975259123684029,0.012114206425540334
177,PDE2A,0.012611466390555354,0.013166280834554706
177,RORB,0.018085887385574234,0.013166280834554706
177,SULF2,0.011436192935127232,0.013166280834554706
177,TACR1,0.010531576626962006,0.013166280834554706
178,ACTN2,0.011931296974078088,0.010838719934989546
178,FAT1,0.009515766324643031,0.010838719934989546
178,MKX,0.011069096506247517,0.010838719934989546
179,MEGF10,0.013609349965855095,0.01395051574703488
179,TGFB2,0.014976768139620787,0.01395051574703488
179,CDH9,0.014535857723008718,0.01395051574703488
179,ITGA9,0.013317806741005283,0.01395051574703488
179,HNMT,0.013312796165684518,0.01395051574703488
180,RORB,0.014550632324632615,0.009157397796035254
180,SLC4A4,0.005429599239639736,0.009157397796035254
180,IL1RAP,0.008418928944135297,0.009157397796035254
180,SEZ6,0.00823043067573337,0.009157397796035254
181,FAT1,0.010297683748871125,0.008205259612289602
181,TMEM150C,0.00787797714437017,0.008205259612289602
181,TOX3,0.006631427690907836,0.008205259612289602
181,SLC4A4,0.008013949865009275,0.008205259612289602
182,PDE3A,0.008758799126530692,0.008795093159583628
182,RORB,0.00863076372325686,0.008795093159583628
182,SLC6A5,0.010169991608114394,0.008795093159583628
182,KCNA1,0.00762081818043257,0.008795093159583628
183,SMOC2,0.017437469901027177,0.016642909926666876
183,CNIH3,0.016329362170678558,0.016642909926666876
183,RORB,0.01704811608216872,0.016642909926666876
183,ANGPT1,0.015453579265115685,0.016642909926666876
183,PDE3A,0.01694602221434425,0.016642909926666876
184,ZBTB7C,0.008154744759949989,0.011476490072121096
184,PTPRU,0.011209680164122394,0.011476490072121096
184,FAT1,0.013275816836212496,0.011476490072121096
184,ACTN2,0.010385616297744763,0.011476490072121096
184,GABRA4,0.014356592302575836,0.011476490072121096
185,EPHX1,0.01171935355889953,0.015180773072450707
185,CNIH3,0.020633179730498333,0.015180773072450707
185,HNMT,0.012791867673599099,0.015180773072450707
185,ANGPT1,0.020865116097415426,0.015180773072450707
185,RHBDL3,0.009894348301841143,0.015180773072450707
186,B4GALNT3,0.013113005374601616,0.013700661292438703
186,NPY1R,0.019629066558792218,0.013700661292438703
186,ACTN2,0.015295216819939051,0.013700661292438703
186,CLMP,0.010635260742097056,0.013700661292438703
186,SCML4,0.009830756966763571,0.013700661292438703
187,NPY1R,0.01731771230563274,0.012606392205256153
187,ACTN2,0.014933053372170796,0.012606392205256153
187,SCML4,0.008952188658205688,0.012606392205256153
187,CLMP,0.009222614485015388,0.012606392205256153
188,DACH2,0.023025152278168048,0.018614034173445516
188,LMO3,0.019904753053676713,0.018614034173445516
188,NPY1R,0.02193704430298145,0.018614034173445516
188,KCNK1,0.00958918705895586,0.018614034173445516
189,LMO3,0.015339975673289905,0.013516343445319264
189,ACTN2,0.011692711217348623,0.013516343445319264
190,LMO3,0.017826993348008396,0.017694774270461212
190,ACTN2,0.011183758896690753,0.017694774270461212
190,DACH2,0.024073570566684487,0.017694774270461212
191,ACTN2,0.018672017257121185,0.01629878973015481
191,SEL1L3,0.02037182301098938,0.01629878973015481
191,GOLIM4,0.014151204475976096,0.01629878973015481
191,DISC1,0.013791595466223355,0.01629878973015481
191,CEMIP,0.014507308440464037,0.01629878973015481
192,GABRA4,0.009615521299802638,0.01369973591050648
192,CASZ1,0.01880978874408033,0.01369973591050648
192,PCSK1,0.014680236048767935,0.01369973591050648
192,CDH9,0.015102571652954384,0.01369973591050648
192,DACH2,0.016756558166763687,0.01369973591050648
192,LRRC1,0.007233739550669906,0.01369973591050648
193,CALCRL,0.021546870729354153,0.015582323512023736
193,LMO3,0.02270050169375316,0.015582323512023736
193,NRP2,0.009748334091954863,0.015582323512023736
193,HTR7,0.00833358753303277,0.015582323512023736
194,STAT4,0.025665157538185802,0.016502824429659193
194,CNIH3,0.013567367793429732,0.016502824429659193
194,PTPRZ1,0.010275947957362041,0.016502824429659193
195,CEP128,0.008368395504874301,0.012063574307082405
195,HHAT,0.013066140699343703,0.012063574307082405
195,MKX,0.013251710986600794,0.012063574307082405
195,SULF2,0.011037444536417406,0.012063574307082405
195,ANGPT1,0.013245488266372469,0.012063574307082405
195,SLIT3,0.013412265848885762,0.012063574307082405
196,IPCEF1,0.009833326905992675,0.01298941439295176
196,COL25A1,0.008507242625984351,0.01298941439295176
196,HUNK,0.012410425725437779,0.01298941439295176
196,CNR1,0.02292666665774603,0.01298941439295176
196,NRIP3,0.015427540940512997,0.01298941439295176
196,SDK2,0.008831283502036723,0.01298941439295176
197,TGFBR3,0.007294258293346638,0.010668263922922607
197,THSD4,0.007626545214955523,0.010668263922922607
197,PDZRN3,0.013866137116378116,0.010668263922922607
197,MPP3,0.012141097023407616,0.010668263922922607
197,MITF,0.009886244075471527,0.010668263922922607
197,SLIT3,0.013195301813976225,0.010668263922922607
198,ITGA8,0.014672775831553147,0.011583777520838294
198,ADAMTS17,0.011261455861407468,0.011583777520838294
198,CLMP,0.011003258069050469,0.011583777520838294
198,PCED1B,0.009064838513904465,0.011583777520838294
198,DISC1,0.011206050331223795,0.011583777520838294
198,CEMIP,0.012294286517890426,0.011583777520838294
199,FAT1,0.008134776294498984,0.009808814557506403
199,KCNC3,0.00966750090512439,0.009808814557506403
199,MKX,0.01177314464488522,0.009808814557506403
199,CPLX1,0.00965983638551702,0.009808814557506403
200,HCRTR2,0.015304697947246858,0.012613692140996292
200,TMEM200A,0.013003633820637699,0.012613692140996292
200,ANKRD31,0.011110891326957145,0.012613692140996292
200,CDH9,0.010955576759908728,0.012613692140996292
200,STAT4,0.012014956260402625,0.012613692140996292
200,MKX,0.013292396730824697,0.012613692140996292
201,CEP128,0.008649765898001156,0.01089467284680097
201,HHAT,0.01211932866869146,0.01089467284680097
201,MITF,0.012304557048204792,0.01089467284680097
201,CPLX1,0.01068893437024786,0.01089467284680097
201,RAMP1,0.00917342184340917,0.01089467284680097
201,SLIT3,0.012432029252251387,0.01089467284680097
202,LRRC66,0.023299085415187663,0.015767258563202203
202,TMEM200A,0.015120110908640155,0.015767258563202203
202,HHAT,0.01652065816200574,0.015767258563202203
202,CFAP43,0.012793904575556875,0.015767258563202203
202,MITF,0.011102533754620583,0.015767258563202203
203,PDZRN3,0.014780000384494948,0.01408179159529664
203,MPP3,0.013289501300361972,0.01408179159529664
203,CDH9,0.015866342472274163,0.01408179159529664
203,CEMIP,0.012440243093834857,0.01408179159529664
203,SEMA3A,0.014032870725517257,0.01408179159529664
204,HCRTR2,0.012687635769548298,0.010294444569051266
204,PDGFC,0.013666573487559994,0.010294444569051266
204,PDE1A,0.006270310530848001,0.010294444569051266
204,GFRA1,0.00855325848824877,0.010294444569051266
205,HCRTR2,0.02037129971045107,0.013504211745902895
205,LMO4,0.011288333925584317,0.013504211745902895
205,CDH6,0.011544411096037802,0.013504211745902895
205,RORB,0.014202626099029685,0.013504211745902895
205,MKX,0.010114387898411606,0.013504211745902895
206,HTR2A,0.01718416396144078,0.013509865894305577
206,THSD4,0.011734996072500462,0.013509865894305577
206,ADAMTS17,0.012972482936594974,0.013509865894305577
206,SEL1L3,0.012829832138275772,0.013509865894305577
206,PDZRN3,0.01586048854358816,0.013509865894305577
206,PCSK1,0.010477231713433316,0.013509865894305577
207,RET,0.01977948490995984,0.016082760900965484
207,PARM1,0.014877178647098126,0.016082760900965484
207,EEPD1,0.013591619145838486,0.016082760900965484
208,RORB,0.017063890086793005,0.014628372540137434
208,GABRG1,0.012192854993481862,0.014628372540137434
209,VWA5B1,0.024616069004187682,0.019511552208982586
209,PMP22,0.016157649468401224,0.019511552208982586
209,RORB,0.01776093815435885,0.019511552208982586
210,COL4A3,0.02847267251265761,0.018885108374100817
210,LPCAT2,0.01675533660723488,0.018885108374100817
210,MATN2,0.013803634350769148,0.018885108374100817
210,DACH2,0.022063801938265817,0.018885108374100817
210,PRKCQ,0.01333009646157664,0.018885108374100817
211,NOS1,0.02451425773025932,0.01931740787220431
211,TRPC4,0.014449092497357664,0.01931740787220431
211,TMEM200A,0.018988873388995943,0.01931740787220431
212,ADAMTS17,0.010720214804278927,0.015866939284105874
212,PDGFD,0.02221309033774025,0.015866939284105874
212,CDH6,0.014667512710298442,0.015866939284105874
213,GDA,0.04717247921362231,0.02228306916760437
213,TMEM200A,0.01892099113732146,0.02228306916760437
213,GPR149,0.017565322342686006,0.02228306916760437
213,CDH6,0.013234384887531316,0.02228306916760437
213,PRKCQ,0.014522168256860766,0.02228306916760437
214,CDADC1,0.008234149848213313,0.008234149848213313
215,B3GLCT,0.012396459788558425,0.01739001919155616
215,PMP22,0.021746055357818143,0.01739001919155616
215,RORB,0.019803785492158745,0.01739001919155616
215,SEMA3A,0.015613776127689324,0.01739001919155616
216,LMO3,0.0243300123978351,0.015357835158495781
216,ADAMTSL3,0.012726645100872448,0.015357835158495781
216,ATP2B4,0.009016847976779796,0.015357835158495781
217,HTR2A,0.012822526840925347,0.011168333108533263
217,ADAMTSL3,0.010851391284316385,0.011168333108533263
217,SDC2,0.007758827618535356,0.011168333108533263
217,SMOC2,0.01750916110797288,0.011168333108533263
217,ANKRD13A,0.0081782563780652,0.011168333108533263
217,ANKMY1,0.009889835421384408,0.011168333108533263
218,COL5A2,0.007211090799529375,0.012815819643014412
218,GPR149,0.021624410640488565,0.012815819643014412
218,SV2B,0.00935585953507227,0.012815819643014412
218,ADAMTSL3,0.01307191759696744,0.012815819643014412
219,COL5A2,0.008598655913256452,0.007187907023245665
219,SORCS2,0.00678773706237685,0.007187907023245665
219,AP1S2,0.007531912142648275,0.007187907023245665
219,GULP1,0.005833322974701084,0.007187907023245665
220,LMO3,0.021812076503168246,0.014396559161162682
220,SEMA3A,0.008829304617053502,0.014396559161162682
220,ST6GALNAC5,0.012548296363266296,0.014396559161162682
221,ADAMTSL3,0.010444498387631939,0.01594172317743547
221,LMO3,0.019466465236501484,0.01594172317743547
221,GPR149,0.017914205908172987,0.01594172317743547
222,LMO3,0.0276512773576962,0.021130792152684517
222,PLCXD2,0.014610306947672833,0.021130792152684517
223,SGPP1,0.006531185532814791,0.01361552899265426
223,CDH9,0.016070507082758666,0.01361552899265426
223,SLIT3,0.009671603371687479,0.01361552899265426
223,ADCYAP1,0.0221888199833561,0.01361552899265426
224,DLK1,0.05009300060813045,0.030801970258267492
224,ITGA8,0.019130884725576017,0.030801970258267492
224,GPR149,0.02318202544109601,0.030801970258267492
225,GABRA4,0.009716984512052298,0.012294018835174359
225,SCML4,0.011798072688334353,0.012294018835174359
225,ADCYAP1,0.019475385277251026,0.012294018835174359
225,SDC2,0.0076525642941642925,0.012294018835174359
225,BAALC,0.009327289298522355,0.012294018835174359
225,SMOC2,0.015793816940721826,0.012294018835174359
226,HTR2A,0.017925870772409935,0.017018298921078784
226,SHROOM3,0.012377040216446923,0.017018298921078784
226,ADCYAP1,0.018978150079068567,0.017018298921078784
226,PDE3A,0.018792134616389712,0.017018298921078784
227,TACR1,0.012167874972670164,0.012148685804948345
227,B3GLCT,0.0071951923627946454,0.012148685804948345
227,GPR149,0.019643366653122826,0.012148685804948345
227,SV2B,0.009588309231205749,0.012148685804948345
228,GDA,0.04291406708662092,0.035318834051104094
228,SMOC2,0.027723601015587268,0.035318834051104094
229,CASZ1,0.013155753086712612,0.017228495078967405
229,FOXP2,0.017374291676307472,0.017228495078967405
229,WIPF3,0.01704133602275341,0.017228495078967405
229,SPP1,0.025264474420844247,0.017228495078967405
229,ADGRA3,0.013306620188219279,0.017228495078967405
230,CDH9,0.015626279881077572,0.013365181253468228
230,SAMD5,0.016794023948294084,0.013365181253468228
230,CFAP43,0.008893719074927711,0.013365181253468228
230,TACR1,0.012146702109573542,0.013365181253468228
231,SAMD5,0.018699480261531443,0.013406639501365872
231,CDH9,0.011649773653717704,0.013406639501365872
231,CPLX1,0.00987066458884847,0.013406639501365872
232,SLC5A8,0.02361890714548412,0.01353322683601791
232,HTR2A,0.011113258455543765,0.01353322683601791
232,CRY1,0.011206531187066191,0.01353322683601791
232,ARG2,0.01214338037171236,0.01353322683601791
232,PCSK1,0.009584057020283119,0.01353322683601791
233,RBBP8,0.014669481910629913,0.013191834897144579
233,EPB41L4A,0.006993032909051239,0.013191834897144579
233,DOCK2,0.007842088496138933,0.013191834897144579
233,HTR2A,0.011938618047548316,0.013191834897144579
233,ONECUT2,0.027029542830706882,0.013191834897144579
233,PDZRN3,0.010678245188792193,0.013191834897144579
234,PLS1,0.008406575223466765,0.010086766388725415
234,SAMD5,0.012055716434990532,0.010086766388725415
234,MKX,0.00979800750771895,0.010086766388725415
235,NOS1,0.02042109490645028,0.016124212096251242
235,SEL1L3,0.018686325553758737,0.016124212096251242
235,CDH9,0.014750533364457774,0.016124212096251242
235,ITGA9,0.015809337695972953,0.016124212096251242
235,CDH6,0.012157414973112417,0.016124212096251242
235,MAMDC2,0.01492056608375528,0.016124212096251242
236,ILDR2,0.01413447200956068,0.020289242702468655
236,B4GALNT3,0.020067065225525794,0.020289242702468655
236,SAMD5,0.02716434114777851,0.020289242702468655
236,CDH9,0.01979109242700964,0.020289242702468655
237,SCML4,0.03106248960492902,0.018324627075635692
237,ZNF512,0.005586764546342362,0.018324627075635692
238,SLC5A7,0.03559145881611514,0.021708846131285903
238,PRIMA1,0.02443539239855347,0.021708846131285903
238,THSD4,0.010764965284412276,0.021708846131285903
238,TLL2,0.02340949098459331,0.021708846131285903
238,B3GLCT,0.01434292317275531,0.021708846131285903
239,NOS1,0.03672733869043186,0.028380546016673235
239,SLC5A7,0.04652648089194893,0.028380546016673235
239,HCRTR2,0.02093034317829934,0.028380546016673235
239,GSG1L,0.009338021306012799,0.028380546016673235
241,PDE9A,0.010339180394604068,0.014270567313244525
241,PDZRN3,0.0159195898440115,0.014270567313244525
241,PRIMA1,0.012860678807443631,0.014270567313244525
241,ST3GAL1,0.017962820206918903,0.014270567313244525
242,NR4A2,0.13333037110214419,0.05003376579607925
242,KCNMB4,0.026066618344169033,0.05003376579607925
242,PDE9A,0.01731024137866353,0.05003376579607925
242,CASZ1,0.023427832359340272,0.05003376579607925
243,NOS1,0.050127217897539635,0.036857304109888286
243,SLC5A7,0.040980928862839515,0.036857304109888286
243,ITGA9,0.01946376556928572,0.036857304109888286
244,SLC5A7,0.025582282606376034,0.018147744428787478
244,ST3GAL1,0.012071662092282878,0.018147744428787478
244,PDGFD,0.018820303254851203,0.018147744428787478
244,DACH2,0.019969187417306702,0.018147744428787478
244,CCDC60,0.014295286773120565,0.018147744428787478
245,NOS1,0.044097858391216806,0.027967946263375773
245,SORCS2,0.010628940581990504,0.027967946263375773
245,SLC5A7,0.04421428403689483,0.027967946263375773
245,PDZRN3,0.012930702043400962,0.027967946263375773
246,PMP22,0.03936946196054836,0.03936946196054836
247,FOXN2,0.008463381855388733,0.01307850516708741
247,HUNK,0.012742912801622088,0.01307850516708741
247,NRIP3,0.01470627126931925,0.01307850516708741
247,SYT10,0.014053587304774795,0.01307850516708741
247,RORB,0.015426372604332186,0.01307850516708741
248,THSD4,0.00958167618246351,0.013280001545546571
248,SYTL2,0.011464311166260803,0.013280001545546571
248,PTN,0.010061265833932862,0.013280001545546571
248,ARHGAP28,0.018142554606225478,0.013280001545546571
248,RORB,0.0171501999388502,0.013280001545546571
249,RASSF8,0.0074529587753508686,0.01180466098654736
249,NRIP3,0.012059670871697268,0.01180466098654736
249,RORB,0.015782588315012024,0.01180466098654736
249,SLC4A4,0.00819588570664631,0.01180466098654736
249,SYT10,0.015532201264030328,0.01180466098654736
250,TNFRSF19,0.017185803895414502,0.013085435603671012
250,PDGFC,0.012257506734582391,0.013085435603671012
250,HUNK,0.01416349072145434,0.013085435603671012
250,LRRC1,0.012530520037254815,0.013085435603671012
250,PLPP4,0.012468736511455065,0.013085435603671012
250,STARD13,0.009906555721864961,0.013085435603671012
251,ENTPD3,0.00809697025050718,0.010727046161444978
251,PLPP4,0.006901417899800604,0.010727046161444978
251,RORB,0.01718275033402715,0.010727046161444978
252,TNFRSF19,0.01803256355135317,0.014320088235251011
252,TMOD1,0.012905264064824156,0.014320088235251011
252,PDGFC,0.012961662184766194,0.014320088235251011
252,LRRC1,0.012736194602419926,0.014320088235251011
252,SYT10,0.01496475677289161,0.014320088235251011
253,PTN,0.009757668681808239,0.012898094160328215
253,RORB,0.018395115022335585,0.012898094160328215
253,SYT10,0.011846975707463948,0.012898094160328215
253,PRKCQ,0.011592617229705084,0.012898094160328215
254,NRIP3,0.014709285206567406,0.016277944450511707
254,HUNK,0.01534164355805352,0.016277944450511707
254,RORB,0.018782904586914197,0.016277944450511707
255,ITGA8,0.017517655495683897,0.013443093714401227
255,ENOX2,0.008963279990111156,0.013443093714401227
255,GABRA4,0.010653549143890786,0.013443093714401227
255,RORB,0.019015852124859824,0.013443093714401227
255,CDH6,0.011065131817460475,0.013443093714401227
256,ITGA8,0.016727188298034597,0.019694023787971308
256,PRR5L,0.021551971582073212,0.019694023787971308
256,PDZRN3,0.01937476281203688,0.019694023787971308
256,CNIH3,0.021122172459740542,0.019694023787971308
257,ADCYAP1,0.009949079268693756,0.0100396555649584
257,PLCXD2,0.013439126670625301,0.0100396555649584
257,SLITRK4,0.008970785714468707,0.0100396555649584
257,GLIS1,0.006432391164713341,0.0100396555649584
257,SLC27A6,0.01140689500629089,0.0100396555649584
258,HTR1F,0.009680988888907083,0.0104526762601989
258,CBLN2,0.013112207390146374,0.0104526762601989
258,GALNT14,0.00856483250154324,0.0104526762601989
259,CHST8,0.018433329928438345,0.015767144669540507
259,AHNAK2,0.014434971275282475,0.015767144669540507
259,ADAMTS2,0.018152731329535335,0.015767144669540507
259,PLCXD2,0.014139011495726371,0.015767144669540507
259,CBLN2,0.013675679318720005,0.015767144669540507
260,VWA5B1,0.02775822394628764,0.03549385451225567
260,SLC5A7,0.05289154518548685,0.03549385451225567
260,PRIMA1,0.025831794404992506,0.03549385451225567
261,NOS1,0.04247428988215151,0.04207067436418735
261,VWA5B1,0.03856712753433846,0.04207067436418735
261,SLC5A7,0.05441305723061175,0.04207067436418735
261,CREB5,0.032828222809647666,0.04207067436418735
262,SLC5A7,0.05494773865285523,0.03326587260337419
262,PRIMA1,0.026782812409603243,0.03326587260337419
262,ITGA8,0.01806706674766411,0.03326587260337419
263,DDC,0.10740433937613565,0.10740433937613565
264,KLHL5,0.009911416884730432,0.012318781444423851
264,CDYL,0.006334153242574272,0.012318781444423851
264,SH3RF1,0.009526782067424496,0.012318781444423851
264,ST18,0.02765798486998379,0.012318781444423851
264,IRS1,0.008163570157406265,0.012318781444423851
265,FKBP9,0.020672812166987374,0.016442770340880604
265,RRAS2,0.015628800109595768,0.016442770340880604
265,RAP2A,0.013026698746058668,0.016442770340880604
266,GATA3,0.15301220205755123,0.06428888312691497
266,ST18,0.02562294432147982,0.06428888312691497
266,RNF220,0.014231503001713866,0.06428888312691497
267,DDC,0.06143051622809999,0.028670964047127365
267,SNCG,0.009345003610594274,0.028670964047127365
267,MSN,0.018214067976476477,0.028670964047127365
267,ST18,0.02569426837333872,0.028670964047127365
268,GATA3,0.22462002482940305,0.08842650113182121
268,CHST8,0.01969237247682771,0.08842650113182121
268,TIAM2,0.020967106089232874,0.08842650113182121
269,BDNF,0.02673014099155537,0.025107386860313302
269,ANXA2,0.03588851703039029,0.025107386860313302
269,SEL1L3,0.02186478560091052,0.025107386860313302
269,CRB1,0.02727689745921435,0.025107386860313302
269,PCP4,0.013776593219495993,0.025107386860313302
