clusterName,clusterSize,f_score,PPV,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
184,144,0.20604395604395603,0.2727272727272727,0.10416666666666667,208922,40,129,15,5,"['ZBTB7C', 'PTPRU', 'FAT1', 'ACTN2', 'GABRA4']","['ZBTB7C', 'PTPRU', 'ILDR2', 'FAT1', 'ACTN2', 'GABRA4', 'PDE3A', 'NAP1L3', 'GOLGA7B', 'SLC4A4']",0.011476490072121096
185,409,0.46613896218117856,0.5824175824175825,0.2591687041564792,208621,76,303,106,5,"['EPHX1', 'CNIH3', 'HNMT', 'ANGPT1', 'RHBDL3']","['KCNK9', 'EPHX1', 'CNIH3', 'HNMT', 'ANGPT1', 'RHBDL3', 'EPHB6', 'IPCEF1', 'EPS8', 'ABTB2']",0.015180773072450707
186,51,0.13377926421404682,0.12903225806451613,0.1568627450980392,209001,54,43,8,5,"['B4GALNT3', 'NPY1R', 'ACTN2', 'CLMP', 'SCML4']","['CALCRL', 'B4GALNT3', 'NPY1R', 'ACTN2', 'CLMP', 'SCML4', 'CBLN2', 'PCED1B', 'CEMIP', 'RORB']",0.013700661292438703
187,324,0.30545112781954886,0.35135135135135137,0.2006172839506173,208662,120,259,65,4,"['NPY1R', 'ACTN2', 'SCML4', 'CLMP']","['ST3GAL1', 'CALCRL', 'NPY1R', 'ACTN2', 'SCML4', 'CLMP', 'CBLN2', 'SLITRK4', 'CEMIP', 'RORB']",0.012606392205256153
188,236,0.4549808429118774,0.47029702970297027,0.4025423728813559,208763,107,141,95,4,"['DACH2', 'LMO3', 'NPY1R', 'KCNK1']","['LAMB1', 'DACH2', 'LMO3', 'MATN2', 'NPY1R', 'KCNK1', 'ACTN2', 'CBLN2', 'FXYD7', 'VAMP2']",0.018614034173445516
189,787,0.3063365505665128,0.3659147869674185,0.1855146124523507,208066,253,641,146,2,"['LMO3', 'ACTN2']","['NPY1R', 'LMO3', 'ACTN2', 'GLIS1', 'CBLN2', 'PCSK1', 'MATN2', 'DACH2', 'PCED1B', 'FSTL1']",0.013516343445319264
190,112,0.4560810810810811,0.5869565217391305,0.24107142857142858,208975,19,85,27,3,"['LMO3', 'ACTN2', 'DACH2']","['LMO3', 'ACTN2', 'GLIS1', 'CBLN2', 'MATN2', 'DACH2', 'RORB', 'SLC35F3', 'LRRN2', 'PCDH19']",0.017694774270461212
191,133,0.43429844097995546,0.4936708860759494,0.2932330827067669,208933,40,94,39,5,"['ACTN2', 'SEL1L3', 'GOLIM4', 'DISC1', 'CEMIP']","['ACTN2', 'SEL1L3', 'GOLIM4', 'CLMP', 'DISC1', 'CEMIP', 'RORB', 'SLC24A4', 'NR2F1', 'ABTB2']",0.01629878973015481
192,143,0.2977667493796526,0.36923076923076925,0.16783216783216784,208922,41,119,24,6,"['GABRA4', 'CASZ1', 'PCSK1', 'CDH9', 'DACH2', 'LRRC1']","['GABRA4', 'CASZ1', 'PCSK1', 'CDH9', 'DACH2', 'LRRC1', 'GFRA1', 'SLC24A4', 'PDE3A', 'SST']",0.01369973591050648
193,67,0.37433155080213903,0.4666666666666667,0.208955223880597,209023,16,53,14,4,"['CALCRL', 'LMO3', 'NRP2', 'HTR7']","['CALCRL', 'LMO3', 'GSG1L', 'NRP2', 'CASZ1', 'HTR7', 'PARD3B', 'CACNG3', 'BMPER', 'DACH2']",0.015582323512023736
194,265,0.5008488964346349,0.7283950617283951,0.22264150943396227,208819,22,206,59,3,"['STAT4', 'CNIH3', 'PTPRZ1']","['HCRTR2', 'TMEM200A', 'STAT4', 'MKX', 'CNIH3', 'PTPRZ1', 'RYR1', 'PLPP4', 'GFRA1', 'ST6GALNAC5']",0.016502824429659193
195,89,0.09223674096848578,0.07920792079207921,0.2696629213483146,208738,279,65,24,6,"['CEP128', 'HHAT', 'MKX', 'SULF2', 'ANGPT1', 'SLIT3']","['CEP128', 'HHAT', 'MKX', 'SULF2', 'ANGPT1', 'SLIT3', 'TOX', 'SORCS2', 'CDK6', 'ST8SIA5']",0.012063574307082405
196,267,0.44315992292870904,0.7301587301587301,0.17228464419475656,208822,17,221,46,6,"['IPCEF1', 'COL25A1', 'HUNK', 'CNR1', 'NRIP3', 'SDK2']","['IPCEF1', 'COL25A1', 'HUNK', 'CNR1', 'NRIP3', 'SDK2', 'CLMP', 'PMEPA1', 'DPF3', 'STARD13']",0.01298941439295176
197,337,0.3789004457652303,0.6071428571428571,0.1513353115727003,208736,33,286,51,6,"['TGFBR3', 'THSD4', 'PDZRN3', 'MPP3', 'MITF', 'SLIT3']","['TGFBR3', 'THSD4', 'PDZRN3', 'MPP3', 'MITF', 'SLIT3', 'SLC6A5', 'CDK6', 'BCL11B', 'ST6GALNAC5']",0.010668263922922607
198,159,0.2283464566929134,0.24369747899159663,0.18238993710691823,208857,90,130,29,6,"['ITGA8', 'ADAMTS17', 'CLMP', 'PCED1B', 'DISC1', 'CEMIP']","['ITGA8', 'ADAMTS17', 'CLMP', 'PCED1B', 'DISC1', 'CEMIP', 'RGMB', 'SORCS2', 'IFT57', 'DPF3']",0.011583777520838294
199,3564,0.17790797370677336,0.19095092024539878,0.13973063973063973,203432,2110,3066,498,4,"['FAT1', 'KCNC3', 'MKX', 'CPLX1']","['FAT1', 'KCNC3', 'FGF9', 'MKX', 'RHBDL3', 'CPLX1', 'TACR1', 'THSD4', 'KCNA1', 'VWA5B2']",0.009808814557506403
200,169,0.1477832512315271,0.16363636363636364,0.10650887573964497,208845,92,151,18,6,"['HCRTR2', 'TMEM200A', 'ANKRD31', 'CDH9', 'STAT4', 'MKX']","['HCRTR2', 'TMEM200A', 'ANKRD31', 'CDH9', 'STAT4', 'MKX', 'RYR1', 'SRD5A1', 'TOX', 'SLC6A5']",0.012613692140996292
201,303,0.07279003451898544,0.0610062893081761,0.3201320132013201,207310,1493,206,97,6,"['CEP128', 'HHAT', 'MITF', 'CPLX1', 'RAMP1', 'SLIT3']","['CEP128', 'HHAT', 'MITF', 'CPLX1', 'RAMP1', 'SLIT3', 'TOX', 'SLC6A5', 'FLT3', 'CDK6']",0.01089467284680097
202,185,0.16376663254861823,0.16161616161616163,0.17297297297297298,208755,166,153,32,5,"['LRRC66', 'TMEM200A', 'HHAT', 'CFAP43', 'MITF']","['LRRC66', 'TMEM200A', 'TRIM16', 'HHAT', 'CFAP43', 'MITF', 'RHBDL2', 'SULF2', 'SLIT3', 'MROH7']",0.015767258563202203
203,182,0.4041916167664671,0.7105263157894737,0.14835164835164835,208913,11,155,27,5,"['PDZRN3', 'MPP3', 'CDH9', 'CEMIP', 'SEMA3A']","['GABRA4', 'PDZRN3', 'MPP3', 'CDH9', 'CEMIP', 'SEMA3A', 'PCSK1', 'PDE1C', 'TOX', 'TRIM66']",0.01408179159529664
204,471,0.16642547033285093,0.41818181818181815,0.04883227176220807,208603,32,448,23,4,"['HCRTR2', 'PDGFC', 'PDE1A', 'GFRA1']","['HCRTR2', 'PDGFC', 'PDE1A', 'HNMT', 'TOX', 'GFRA1', 'SST', 'SEZ6', 'VWC2', 'TSPAN18']",0.010294444569051266
205,296,0.3994082840236686,0.5684210526315789,0.18243243243243243,208769,41,242,54,5,"['HCRTR2', 'LMO4', 'CDH6', 'RORB', 'MKX']","['HCRTR2', 'LMO4', 'CDH9', 'CDH6', 'RORB', 'MKX', 'WTIP', 'HNMT', 'ABTB2', 'GFRA1']",0.013504211745902895
206,308,0.4166666666666667,0.4623115577889447,0.2987012987012987,208691,107,216,92,6,"['HTR2A', 'THSD4', 'ADAMTS17', 'SEL1L3', 'PDZRN3', 'PCSK1']","['HTR2A', 'THSD4', 'ADAMTS17', 'SEL1L3', 'PDZRN3', 'PCSK1', 'CEMIP', 'SLIT3', 'ST6GALNAC5', 'BCL11B']",0.013509865894305577
207,673,0.47161376843987485,0.5396419437340153,0.3135215453194651,208253,180,462,211,3,"['RET', 'PARM1', 'EEPD1']","['VWA5B1', 'GRIN2D', 'ADRA1A', 'RET', 'PARM1', 'EEPD1', 'RORB', 'BAIAP3', 'PRKCQ', 'SLC24A4']",0.016082760900965484
208,102,0.1377952755905512,0.18421052631578946,0.06862745098039216,208973,31,95,7,2,"['RORB', 'GABRG1']","['HPSE2', 'VWA5B1', 'EEPD1', 'RORB', 'GABRG1', 'SEMA3A', 'PAPPA', 'PDE1A', 'STAC', 'NWD2']",0.014628372540137434
209,252,0.22727272727272727,0.2602739726027397,0.15079365079365079,208746,108,214,38,3,"['VWA5B1', 'PMP22', 'RORB']","['VWA5B1', 'AHR', 'PMP22', 'RORB', 'CHGA', 'TRPC4', 'GABRG1', 'SEMA3A', 'PDE1A', 'PLXNC1']",0.019511552208982586
210,371,0.5635148042024832,0.6982248520710059,0.31805929919137466,208684,51,253,118,5,"['COL4A3', 'LPCAT2', 'MATN2', 'DACH2', 'PRKCQ']","['COL4A3', 'LPCAT2', 'MATN2', 'DACH2', 'TRPC4', 'PRKCQ', 'GABRG1', 'SEMA3A', 'SLC24A4', 'STAC']",0.018885108374100817
211,1175,0.5636817695326436,0.7764127764127764,0.26893617021276595,207840,91,859,316,3,"['NOS1', 'TRPC4', 'TMEM200A']","['NOS1', 'TRPC4', 'HCRTR2', 'SPON1', 'TMEM200A', 'ENOX2', 'MATN2', 'EEPD1', 'CDH6', 'NFIX']",0.01931740787220431
212,250,0.3456221198156682,0.6521739130434783,0.12,208840,16,220,30,3,"['ADAMTS17', 'PDGFD', 'CDH6']","['HCRTR2', 'ADAMTS17', 'PDGFD', 'PDE9A', 'CDH6', 'DACH2', 'NFIX', 'GLDN', 'STAC', 'TOX']",0.015866939284105874
213,414,0.580952380952381,0.7672955974842768,0.2946859903381642,208655,37,292,122,5,"['GDA', 'TMEM200A', 'GPR149', 'CDH6', 'PRKCQ']","['GDA', 'TMEM200A', 'GPR149', 'DACH2', 'CDH6', 'PRKCQ', 'SULF2', 'GABRG1', 'PCP4', 'ADAMTS17']",0.02228306916760437
214,115,0.2046783625730994,0.5,0.06086956521739131,208984,7,108,7,1,['CDADC1'],"['AEN', 'CDADC1', 'PCSK1', 'RRM1', 'PMP22', 'ELL2', 'CEMIP', 'RORB', 'PAPPA', 'STAC']",0.008234149848213313
215,162,0.5160857908847185,0.5273972602739726,0.47530864197530864,208875,69,85,77,4,"['B3GLCT', 'PMP22', 'RORB', 'SEMA3A']","['AHR', 'B3GLCT', 'PMP22', 'DACH2', 'RORB', 'SEMA3A', 'GABRG1', 'PAPPA', 'PDE1A', 'EDA']",0.01739001919155616
216,2687,0.6253559630937464,0.7209455022980958,0.40863416449572015,205994,425,1589,1098,3,"['LMO3', 'ADAMTSL3', 'ATP2B4']","['LMO3', 'NREP', 'ADAMTSL3', 'GULP1', 'CACNG3', 'ATP2B4', 'ITPR1', 'POLA1', 'PCP4', 'SST']",0.015357835158495781
217,447,0.2647412755716005,0.4583333333333333,0.09843400447427293,208607,52,403,44,6,"['HTR2A', 'ADAMTSL3', 'SDC2', 'SMOC2', 'ANKRD13A', 'ANKMY1']","['HTR2A', 'ADAMTSL3', 'SDC2', 'SMOC2', 'ANKRD13A', 'ANKMY1', 'SLC18B1', 'ST6GALNAC5', 'NHSL2', 'SLIT3']",0.011168333108533263
218,810,0.4519774011299435,0.6666666666666666,0.19753086419753085,208216,80,650,160,4,"['COL5A2', 'GPR149', 'SV2B', 'ADAMTSL3']","['COL5A2', 'CREB3L2', 'SORCS2', 'GPR149', 'SV2B', 'ADAMTSL3', 'FNDC3B', 'ATP2B4', 'ST6GALNAC5', 'PCP4']",0.012815819643014412
219,1274,0.3029710711493354,0.48286604361370716,0.12166405023547881,207666,166,1119,155,4,"['COL5A2', 'SORCS2', 'AP1S2', 'GULP1']","['COL5A2', 'SORCS2', 'LMO3', 'ADAMTSL3', 'AP1S2', 'GULP1', 'NRN1', 'AR', 'PLPP4', 'FSTL4']",0.007187907023245665
220,766,0.3884372177055104,0.47513812154696133,0.2245430809399478,208150,190,594,172,3,"['LMO3', 'SEMA3A', 'ST6GALNAC5']","['LMO3', 'PLCXD2', 'TRPC4', 'CNIH3', 'SEMA3A', 'ST6GALNAC5', 'NR2F1', 'NELL1', 'C2H14orf132', 'PDE1C']",0.014396559161162682
221,312,0.0942211055276382,0.08356545961002786,0.19230769230769232,208136,658,252,60,3,"['ADAMTSL3', 'LMO3', 'GPR149']","['ADAMTSL3', 'LMO3', 'GPR149', 'C7H2orf80', 'GULP1', 'ATP2B4', 'POLA1', 'GALNT7', 'PITPNM3', 'NHSL2']",0.01594172317743547
222,729,0.596267637687756,0.7138964577656676,0.35939643347050754,208272,105,467,262,2,"['LMO3', 'PLCXD2']","['LMO3', 'AEN', 'PLCXD2', 'ADCYAP1', 'CEMIP', 'CNIH3', 'MKX', 'SST', 'CCT6B', 'SLC24A4']",0.021130792152684517
223,502,0.4254302103250478,0.6544117647058824,0.17729083665338646,208557,47,413,89,4,"['SGPP1', 'CDH9', 'SLIT3', 'ADCYAP1']","['SGPP1', 'CDH9', 'SLIT3', 'CNR1', 'ADCYAP1', 'BAIAP3', 'SYT10', 'ACTN1', 'PDE1A', 'GFRA1']",0.01361552899265426
224,417,0.47476475620188197,0.5904255319148937,0.26618705035971224,208612,77,306,111,3,"['DLK1', 'ITGA8', 'GPR149']","['SGPP1', 'DLK1', 'ITGA8', 'NPY1R', 'PDGFC', 'GPR149', 'SV2B', 'CNR1', 'ADCYAP1', 'CBLN2']",0.030801970258267492
225,181,0.3003003003003003,0.5263157894736842,0.11049723756906077,208907,18,161,20,6,"['GABRA4', 'SCML4', 'ADCYAP1', 'SDC2', 'BAALC', 'SMOC2']","['GABRA4', 'SCML4', 'ADCYAP1', 'SDC2', 'BAALC', 'SMOC2', 'TACR1', 'MROH7', 'PLPP4', 'IPCEF1']",0.012294018835174359
226,85,0.46511627906976744,0.5185185185185185,0.32941176470588235,208995,26,57,28,4,"['HTR2A', 'SHROOM3', 'ADCYAP1', 'PDE3A']","['HTR2A', 'SHROOM3', 'ADCYAP1', 'SMOC2', 'GABRG1', 'PDE3A', 'SEMA3A', 'SST', 'GREM2', 'ST6GALNAC5']",0.017018298921078784
227,88,0.4891304347826087,0.75,0.20454545454545456,209012,6,70,18,4,"['TACR1', 'B3GLCT', 'GPR149', 'SV2B']","['TACR1', 'ITGA8', 'B3GLCT', 'LRRK2', 'GPR149', 'SV2B', 'HTR1F', 'SCML4', 'CPNE4', 'DGKG']",0.012148685804948345
228,204,0.24671052631578946,0.6,0.07352941176470588,208892,10,189,15,2,"['GDA', 'SMOC2']","['GDA', 'DLK1', 'CHST8', 'MANEA', 'CBLN2', 'SMOC2', 'CCDC60', 'GABRG1', 'PDE3A', 'GREM2']",0.035318834051104094
229,970,0.28936170212765955,0.39420289855072466,0.1402061855670103,207927,209,834,136,5,"['CASZ1', 'FOXP2', 'WIPF3', 'SPP1', 'ADGRA3']","['ITGA8', 'CASZ1', 'FOXP2', 'WIPF3', 'SPP1', 'ADGRA3', 'CPT1A', 'FGF9', 'MITF', 'SLC6A5']",0.017228495078967405
230,341,0.10105092966855295,0.11160714285714286,0.07331378299120235,208566,199,316,25,4,"['CDH9', 'SAMD5', 'CFAP43', 'TACR1']","['CDH9', 'SAMD5', 'PDGFD', 'CFAP43', 'SEMA3A', 'TACR1', 'MROH7', 'HTR1F', 'SST', 'STAC']",0.013365181253468228
231,10189,0.37830144965909845,0.39041329841739725,0.3365394052409461,193563,5354,6760,3429,3,"['SAMD5', 'CDH9', 'CPLX1']","['SAMD5', 'CDH9', 'TMEM132A', 'FGF9', 'MKX', 'CPLX1', 'HTR1F', 'SLIT3', 'SASH1', 'SLC6A5']",0.013406639501365872
232,185,0.11614401858304298,0.11834319526627218,0.10810810810810811,208772,149,165,20,5,"['SLC5A8', 'HTR2A', 'CRY1', 'ARG2', 'PCSK1']","['SLC5A8', 'CDH9', 'HTR2A', 'CRY1', 'ARG2', 'PCSK1', 'CDH6', 'SLC27A6', 'BAALC', 'RTL1']",0.01353322683601791
233,179,0.3785900783289817,0.5686274509803921,0.16201117318435754,208905,22,150,29,6,"['RBBP8', 'EPB41L4A', 'DOCK2', 'HTR2A', 'ONECUT2', 'PDZRN3']","['RBBP8', 'EPB41L4A', 'DOCK2', 'HTR2A', 'ONECUT2', 'PDZRN3', 'AHNAK2', 'SPP1', 'FGF9', 'CD55']",0.013191834897144579
234,1072,0.12707948243992606,0.20146520146520147,0.051305970149253734,207816,218,1017,55,3,"['PLS1', 'SAMD5', 'MKX']","['GATA3', 'PLS1', 'SAMD5', 'ATP2B3', 'FGF9', 'MKX', 'CPLX1', 'HTR1F', 'KCNA1', 'NEFH']",0.010086766388725415
235,161,0.32454361054766734,0.3855421686746988,0.19875776397515527,208894,51,129,32,6,"['NOS1', 'SEL1L3', 'CDH9', 'ITGA9', 'CDH6', 'MAMDC2']","['NOS1', 'SEL1L3', 'CDH9', 'ITGA9', 'CDH6', 'MAMDC2', 'TRPC4', 'ANGPT1', 'STXBP6', 'EPS8']",0.016124212096251242
236,126,0.3383458646616541,0.5142857142857142,0.14285714285714285,208963,17,108,18,4,"['ILDR2', 'B4GALNT3', 'SAMD5', 'CDH9']","['SLC5A8', 'ILDR2', 'B4GALNT3', 'SAMD5', 'CDH9', 'POU2F2', 'C7H2orf80', 'ANGPT1', 'SASH1', 'ABTB2']",0.020289242702468655
237,23,0.16129032258064516,0.5,0.043478260869565216,209082,1,22,1,2,"['SCML4', 'ZNF512']","['CDK6', 'ZNF516', 'SCML4', 'ZNF512', 'LPCAT2', 'ERICH1', 'NCAPD3', 'GFM2', 'LRRK2', 'CC2D2B']",0.018324627075635692
238,124,0.5875,0.6811594202898551,0.3790322580645161,208960,22,77,47,5,"['SLC5A7', 'PRIMA1', 'THSD4', 'TLL2', 'B3GLCT']","['CHAT', 'SLC5A7', 'PRIMA1', 'THSD4', 'TLL2', 'B3GLCT', 'DACH2', 'CEMIP', 'SMOC2', 'GABRG1']",0.021708846131285903
239,126,0.4838709677419355,0.6521739130434783,0.23809523809523808,208964,16,96,30,4,"['NOS1', 'SLC5A7', 'HCRTR2', 'GSG1L']","['NOS1', 'TMEM178A', 'CHAT', 'SLC5A7', 'HCRTR2', 'GSG1L', 'PCSK1', 'SEMA3A', 'ACLY', 'STXBP6']",0.028380546016673235
241,159,0.2813299232736573,0.3793103448275862,0.13836477987421383,208911,36,137,22,4,"['PDE9A', 'PDZRN3', 'PRIMA1', 'ST3GAL1']","['PDE9A', 'NOS1', 'SEL1L3', 'PDZRN3', 'PRIMA1', 'ST3GAL1', 'LPCAT2', 'GPR149', 'CSGALNACT1', 'PLPP4']",0.014270567313244525
242,69,0.7471264367816092,0.8125,0.5652173913043478,209028,9,30,39,4,"['NR4A2', 'KCNMB4', 'PDE9A', 'CASZ1']","['NR4A2', 'SLC5A8', 'SLC5A7', 'KCNMB4', 'PDE9A', 'CASZ1', 'PLCXD2', 'STAT4', 'CDK6', 'ST6GALNAC5']",0.05003376579607925
243,152,0.6864754098360656,0.7976190476190477,0.4407894736842105,208937,17,85,67,3,"['NOS1', 'SLC5A7', 'ITGA9']","['NOS1', 'CHAT', 'SLC5A7', 'HCRTR2', 'DACH2', 'ITGA9', 'CNIH3', 'PLPP4', 'SEMA3A', 'ANGPT1']",0.036857304109888286
244,62,0.35398230088495575,0.3902439024390244,0.25806451612903225,209019,25,46,16,5,"['SLC5A7', 'ST3GAL1', 'PDGFD', 'DACH2', 'CCDC60']","['NOS1', 'SLC5A7', 'ST3GAL1', 'PDGFD', 'DACH2', 'CCDC60', 'TRPC4', 'PLPP4', 'MROH7', 'GFRA1']",0.018147744428787478
245,211,0.6102783725910065,0.890625,0.27014218009478674,208888,7,154,57,4,"['NOS1', 'SORCS2', 'SLC5A7', 'PDZRN3']","['ST3GAL1', 'NOS1', 'CHAT', 'SORCS2', 'SLC5A7', 'PDZRN3', 'ABCC4', 'LTBP1', 'TRPC4', 'PLPP4']",0.027967946263375773
246,145,0.826580226904376,0.864406779661017,0.7034482758620689,208945,16,43,102,1,['PMP22'],"['PRIMA1', 'LMO7', 'B4GALNT3', 'PMP22', 'SLC27A6', 'FGF1', 'NDRG1', 'GLDN', 'PTPRU', 'STK10']",0.03936946196054836
247,486,0.478369384359401,0.6424581005586593,0.2366255144032922,208556,64,371,115,5,"['FOXN2', 'HUNK', 'NRIP3', 'SYT10', 'RORB']","['FOXN2', 'TNFRSF19', 'HUNK', 'NRIP3', 'SYT10', 'RORB', 'PRKCQ', 'SLC4A4', 'SLC6A5', 'TOX']",0.01307850516708741
248,179,0.45695364238410596,0.4791666666666667,0.3854748603351955,208852,75,110,69,5,"['THSD4', 'SYTL2', 'PTN', 'ARHGAP28', 'RORB']","['THSD4', 'SYTL2', 'PTN', 'ARHGAP28', 'SHB', 'RORB', 'PDE1C', 'EPS8', 'NWD2', 'LTBP1']",0.013280001545546571
249,97,0.27114967462039047,0.27472527472527475,0.25773195876288657,208943,66,72,25,5,"['RASSF8', 'NRIP3', 'RORB', 'SLC4A4', 'SYT10']","['RASSF8', 'NXN', 'NRIP3', 'RORB', 'SLC4A4', 'SYT10', 'PRKCQ', 'TOX', 'IPCEF1', 'STAC']",0.01180466098654736
250,202,0.37719298245614036,0.4673913043478261,0.21287128712871287,208855,49,159,43,6,"['TNFRSF19', 'PDGFC', 'HUNK', 'LRRC1', 'PLPP4', 'STARD13']","['TNFRSF19', 'PDGFC', 'HUNK', 'LRRC1', 'PLPP4', 'STARD13', 'RORB', 'FNDC3B', 'SYT10', 'SEZ6']",0.013085435603671012
251,796,0.3994614003590664,0.4972067039106145,0.2236180904522613,208130,180,618,178,3,"['ENTPD3', 'PLPP4', 'RORB']","['CNGB1', 'ENTPD3', 'LRRC1', 'PLPP4', 'RORB', 'SYT10', 'SERPINE2', 'SEZ6', 'PCSK5', 'STAC']",0.010727046161444978
252,279,0.4336989032901296,0.48066298342541436,0.3118279569892473,208733,94,192,87,5,"['TNFRSF19', 'TMOD1', 'PDGFC', 'LRRC1', 'SYT10']","['TNFRSF19', 'TMOD1', 'PDGFC', 'HUNK', 'LRRC1', 'SYT10', 'PLPP4', 'STARD13', 'RORB', 'BAIAP3']",0.014320088235251011
253,291,0.4972677595628415,0.5833333333333334,0.3127147766323024,208750,65,200,91,4,"['PTN', 'RORB', 'SYT10', 'PRKCQ']","['THSD4', 'PTN', 'SLC27A6', 'RORB', 'SYT10', 'PRKCQ', 'PDE1C', 'IPCEF1', 'PDE1A', 'NWD2']",0.012898094160328215
254,398,0.5998389694041868,0.7061611374407583,0.3743718592964824,208646,62,249,149,3,"['NRIP3', 'HUNK', 'RORB']","['NRIP3', 'THSD4', 'HUNK', 'DACH2', 'RORB', 'CNIH3', 'ANGPT1', 'ABTB2', 'NRP2', 'PDE1A']",0.016277944450511707
255,86,0.5172413793103449,0.8181818181818182,0.20930232558139536,209016,4,68,18,5,"['ITGA8', 'ENOX2', 'GABRA4', 'RORB', 'CDH6']","['ITGA8', 'ENOX2', 'GABRA4', 'PDZRN3', 'RORB', 'CDH6', 'CNIH3', 'PRKCQ', 'TOX', 'TRPC4']",0.013443093714401227
256,208,0.5926724137931034,0.859375,0.2644230769230769,208889,9,153,55,4,"['ITGA8', 'PRR5L', 'PDZRN3', 'CNIH3']","['ITGA8', 'PRR5L', 'THSD4', 'ADGRA3', 'PDZRN3', 'CNIH3', 'RORB', 'ABTB2', 'DOCK2', 'EDA']",0.019694023787971308
257,1004,0.22031539888682747,0.3298611111111111,0.0946215139442231,207909,193,909,95,5,"['ADCYAP1', 'PLCXD2', 'SLITRK4', 'GLIS1', 'SLC27A6']","['GPR149', 'ADCYAP1', 'PLCXD2', 'SLITRK4', 'GLIS1', 'SLC27A6', 'SMOC2', 'NRN1', 'TRPC4', 'PCP4']",0.0100396555649584
258,479,0.291497975708502,0.38095238095238093,0.15031315240083507,208510,117,407,72,3,"['HTR1F', 'CBLN2', 'GALNT14']","['HTR1F', 'CBLN2', 'PLCXD2', 'WIPF1', 'GALNT14', 'NRN1', 'ATP2B3', 'PCP4', 'PITPNM3', 'CPLX1']",0.0104526762601989
259,124,0.2,0.42105263157894735,0.06451612903225806,208971,11,116,8,5,"['CHST8', 'AHNAK2', 'ADAMTS2', 'PLCXD2', 'CBLN2']","['CHST8', 'AHNAK2', 'ADAMTS2', 'PLCXD2', 'CBLN2', 'MEGF10', 'ADCYAP1', 'NRN1', 'B3GLCT', 'PCP4']",0.015767144669540507
260,735,0.6293333333333333,0.8280701754385965,0.32108843537414966,208322,49,499,236,3,"['VWA5B1', 'SLC5A7', 'PRIMA1']","['NOS1', 'CHAT', 'VWA5B1', 'SLC5A7', 'MSN', 'PRIMA1', 'CREB5', 'TRPC4', 'GPR149', 'ADCYAP1']",0.03549385451225567
261,78,0.6190476190476191,0.7878787878787878,0.3333333333333333,209021,7,52,26,4,"['NOS1', 'VWA5B1', 'SLC5A7', 'CREB5']","['NOS1', 'CHAT', 'VWA5B1', 'SLC5A7', 'CREB5', 'GPR149', 'ADCYAP1', 'TRPC4', 'PDE1C', 'SLIT3']",0.04207067436418735
262,77,0.42735042735042733,1.0,0.12987012987012986,209029,0,67,10,3,"['SLC5A7', 'PRIMA1', 'ITGA8']","['CHAT', 'SLC5A7', 'VWA5B1', 'PRIMA1', 'ITGA8', 'CDH6', 'CEMIP', 'ITGA9', 'SLIT3', 'STAC']",0.03326587260337419
263,77,0.7805907172995781,0.925,0.4805194805194805,209026,3,40,37,1,['DDC'],"['TPH2', 'SHOX2', 'SLC6A4', 'GCH1', 'DDC', 'MALRD1', 'GATA3', 'VWA5B1', 'CRB1', 'RNF220']",0.10740433937613565
264,365,0.5882352941176471,0.7910447761194029,0.29041095890410956,208713,28,259,106,5,"['KLHL5', 'CDYL', 'SH3RF1', 'ST18', 'IRS1']","['TRIT1', 'KLHL5', 'CDYL', 'SH3RF1', 'ST18', 'IRS1', 'LIMA1', 'PRKCQ', 'ABTB2', 'MITF']",0.012318781444423851
265,242,0.6083086053412463,0.7592592592592593,0.33884297520661155,208838,26,160,82,3,"['FKBP9', 'RRAS2', 'RAP2A']","['FKBP9', 'RRAS2', 'PARVB', 'DDC', 'RAP2A', 'ZNF516', 'ARHGEF10L', 'DCBLD2', 'SEMA4D', 'KCNA2']",0.016442770340880604
266,499,0.5489021956087824,0.6573705179282868,0.3306613226452906,208521,86,334,165,3,"['GATA3', 'ST18', 'RNF220']","['GATA3', 'CRB1', 'ST18', 'POU2F2', 'RNF220', 'GPRIN3', 'NRP2', 'ST6GALNAC5', 'PAPPA', 'TMEM132D']",0.06428888312691497
267,136,0.4885057471264368,0.6415094339622641,0.25,208951,19,102,34,4,"['DDC', 'SNCG', 'MSN', 'ST18']","['GATA3', 'DDC', 'SNCG', 'CELF6', 'MSN', 'ST18', 'RNF220', 'NDN', 'NRP2', 'ST6GALNAC5']",0.028670964047127365
268,86,0.5958549222797928,0.6133333333333333,0.5348837209302325,208991,29,40,46,3,"['GATA3', 'CHST8', 'TIAM2']","['MALRD1', 'GATA3', 'CHST8', 'CRB1', 'TIAM2', 'ARHGAP28', 'ST18', 'RNF220', 'GABRG1', 'ST6GALNAC5']",0.08842650113182121
269,160,0.8333333333333334,0.8852459016393442,0.675,208932,14,52,108,5,"['BDNF', 'ANXA2', 'SEL1L3', 'CRB1', 'PCP4']","['BDNF', 'ANXA2', 'SEL1L3', 'CRB1', 'PCP4', 'STXBP6', 'PDZRN4', 'ADARB2', 'PDE1C', 'C8H8orf34']",0.025107386860313302
