clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
45,P3H2,0.030605083150444242,3.22733882251368,0.866444818402311
45,SERINC3,0.10689181283704147,3.380678021751263,0.8156871906659483
46,ADAM9,0.011732852945422274,1.537488377693303,0.9633516841999223
46,ABCA1,0.02206746893745975,3.3702529163888366,0.9549749496200569
46,THSD4,0.019544291571142403,2.516424510386976,0.9127148340025658
46,PDGFC,0.03206983043873069,2.5345395553955985,0.8950634567088994
46,PLXNC1,0.01621177673855758,3.133353587300249,0.8689014327152081
46,SLC18B1,0.017784328373101337,2.9212539859724536,0.8336326024731529
46,MITF,0.013619587064680477,6.338423904011954,0.8259029062042129
46,DOCK2,0.01678084731115796,6.895087323667446,0.8200105491403519
46,EPS8,0.011419491179959747,4.82902810743503,0.7971476896002486
46,ETV6,0.018650584963553714,6.821204343037823,0.7876737466592438
47,NR4A2,0.04255844911485306,5.631245660535572,0.9905126291248791
47,ETF1,0.024609486210102782,6.324543647954648,0.9541247625179072
47,TMOD1,0.01690301412009013,5.631245660535572,0.9498626006324015
47,SLC44A2,0.03630602516916872,6.322599179464003,0.9227119866024601
47,ST6GAL1,0.028925232189340934,5.631245660535572,0.8814746144213559
47,GNA13,0.03525638239966717,7.474396965869552,0.8587964133011199
47,TMEM150C,0.018725236683374277,6.324543647954648,0.8348183739118754
47,LONRF1,0.018931230732858823,6.322599179464003,0.8254807018677461
47,SKIL,0.021617386603507007,7.420013903868368,0.7954262501472387
47,CCNL1,0.04040010429846031,6.089803441035761,0.7717373622329142
48,SCAMP2,0.017317533719777626,3.277729760333623,0.99406231851227
48,PLEKHO1,0.008216931713901811,3.2819289184774547,0.9764057463618061
48,SCML4,0.008726574514680386,3.3726605419818463,0.9195513154862202
48,SPP1,0.01164634783217545,3.273643426836478,0.9129197218048474
48,FAM149A,0.009151757685164486,3.681290979822246,0.901042530988779
48,PPTC7,0.0117546483541809,2.91534815603833,0.8595791363089826
48,NEFH,0.04376425422961035,3.3415583613231634,0.8452842818728075
48,IPCEF1,0.010356676756087327,4.7350599383794485,0.8229077793435634
48,MTPN,0.012401373411653887,2.559452102653829,0.7956229488238596
48,DPY19L4,0.008006543067486055,1.6255407961384742,0.7796521808278578
49,PLPPR3,0.007771281767572231,1.009133521577756,0.9766604410094649
49,CDH6,0.022742401422324348,3.04183582399675,0.868023454462603
49,CADPS2,0.013211303237439484,3.0032292650101566,0.8481886444136929
49,CSGALNACT1,0.030094635404358343,3.042442636863304,0.8355322350948636
49,GABRG1,0.014640405449612549,5.433292687641547,0.7779728101987873
49,SYT10,0.012163882556727013,3.871806798383706,0.777220295981446
49,EPHA10,0.0071942159733113875,1.9601598422591464,0.7741043754905748
49,TRPC4,0.012230777261434239,0.989062699779933,0.7711157810279042
49,CELF6,0.008732021223657401,2.1158210380219673,0.7588788734879727
49,BAIAP3,0.01756805005610071,3.8751821753228537,0.7573883416774626
50,ADAMTS2,0.010389185371825496,2.3000039719954986,0.9063907060606367
50,CNGB1,0.00999361008757314,2.3511788451180795,0.9062080995792308
50,STAT4,0.012123370219850417,2.5303683629234035,0.8652727120031019
50,PDE1C,0.008730432171542235,2.978299261718511,0.7996591318826493
50,GABRG1,0.011625482329755481,5.906932355232713,0.7983955251994896
50,SEMA3A,0.008227481574017821,2.5918989502219674,0.7923562986598792
50,MROH7,0.007091292284237334,2.0413744998165173,0.7639818038013202
50,PDE1A,0.010724892943774935,6.2011712183619,0.7389974051757032
50,SYNE2,0.01149531782644712,2.5705039493422834,0.7383304429628825
50,TSPAN18,0.008369420084658305,5.5744215643586355,0.7330529514485286
51,ADAMTSL3,0.01427775952477766,1.9130068555495345,0.8530116561479141
51,TMEM91,0.006833759115594605,1.7937365202181428,0.8342420786913592
51,STAT4,0.0073027461299087874,1.6373128205528262,0.8215133035859902
51,RNF207,0.009708396322020828,1.6326292067119068,0.8165358253661316
51,PTPRU,0.009441484868433154,1.8611829743420527,0.8122160228461696
51,RYR1,0.009466535543488013,1.9496471763409207,0.7856063863227147
51,HTR1F,0.02667619230799034,2.8538542257317197,0.7763199585224999
51,BAIAP3,0.008929850255015134,1.7020672492776303,0.7680074399385584
51,GABRG1,0.008477292225122316,2.085668342607352,0.7600789365219631
51,FSTL4,0.00819018334416478,2.716990587763253,0.7591714960096403
52,TMEM200A,0.01904873126861356,2.1778610733935735,0.9188912514356204
52,ADAMTS2,0.030942761177583475,2.3240728456520308,0.907196418635664
52,CNGB1,0.022512902755530483,2.0855893996522914,0.9012700892287538
52,STAT4,0.024272011946290608,2.2739386656569036,0.8521774044143253
52,NT5DC3,0.016624682824061866,2.21161750682178,0.8445936322344579
52,DACH2,0.034211536678216026,2.746980567617183,0.8379997354291248
52,MKX,0.017866073590423956,2.3250209688864514,0.8163945209067974
52,PDE1C,0.07104056421114142,3.3173632864525984,0.8154336104575662
52,GABRG1,0.023117472896175408,5.707446071213117,0.7866296944002888
52,TACR1,0.03257186977900845,2.431034688355744,0.7837386407093527
53,RET,0.005830838327926596,1.7971051844406705,0.9629888628838085
53,ANKDD1B,0.008415501788381076,1.7872793692763798,0.94993368879347
53,FAT1,0.00629669480319918,2.197632978701512,0.8932734791861847
53,SERPINE2,0.008262294646797062,2.1893866584368467,0.8401290128677391
53,SLC27A6,0.00517112456614073,2.11782058272179,0.8336265524018862
53,HNMT,0.007412462138226078,2.119383645170508,0.8007226533478581
53,RGMB,0.005265570698639493,4.74461262958957,0.7699678907708832
53,SST,0.02048318058416854,5.850515383714319,0.75801864602167
53,ABTB2,0.004890147180898783,2.101973109948357,0.7482110423802508
53,SORCS2,0.009581851599238342,2.4760408962027194,0.7402017205644594
54,DLK1,0.011560500553907472,1.4135207128498097,0.957983193277311
54,RET,0.007444744768160367,2.131216854008121,0.9287064561507641
54,FAT1,0.012833301334598066,3.514131012871818,0.892505965041624
54,STAT4,0.007649769729939656,1.8972590160926999,0.8304344948526609
54,CCDC60,0.0156855376294721,2.225275847601444,0.8120235087943392
54,TRPC4,0.007873040008174011,2.296920770852881,0.7948330735498749
54,WTIP,0.006098222111860824,1.984125091680128,0.7915195126927007
54,RYR1,0.009207244284472416,2.019030827416639,0.7902830841205344
54,SERPINE2,0.010208319440199157,4.899325111741357,0.7795680890207138
54,RGMB,0.009483273927077198,2.239745202938958,0.7764857280977108
55,GDA,0.010778525496448638,1.9196769996275806,0.9816795046749373
55,CDH9,0.021154194522947766,2.670359669765794,0.929191173140012
55,PDGFC,0.014961952265047627,2.3430178487057844,0.8904086206244866
55,BAIAP3,0.008208191705210834,4.48163359491311,0.7691364927214628
55,SORCS2,0.008423552340627517,2.7096517918056913,0.7611716316024312
55,ANGPT1,0.014723889989654728,2.1618310633040485,0.7596575571953573
55,SEZ6,0.012331949460633786,4.642619049924419,0.7409829681867411
55,SLC6A5,0.012573791712456898,5.328286001482344,0.7385891912980888
55,PAX2,0.021019401511151954,5.676439456437823,0.7305341188580864
55,PDE1A,0.01940305742205121,5.971619966285516,0.729023013298212
56,TMEM200A,0.028030223061445588,2.337301306308628,0.9223555603636513
56,ADAMTS2,0.029551433076745064,2.2479704754918357,0.9046813913964236
56,GPR149,0.011650900198571111,4.976793552974288,0.8898317687614572
56,STAT4,0.02233707058450601,2.262167937543547,0.8515316380876471
56,STXBP6,0.01646553556893518,2.243883167791175,0.8206991690751977
56,SEMA3A,0.017573515310606712,5.185722607559297,0.7816550126771533
56,IPCEF1,0.011584973914601905,2.1624463437809807,0.7649364194965346
56,HTR1F,0.0161031164963583,5.421861118094537,0.7575835436432806
56,SORCS2,0.032142702038582154,2.6002621965782735,0.751352042233312
56,SPON1,0.10036807898291272,6.237711689288144,0.7427693766679905
57,HTR2A,0.02136425483854383,2.853656629343896,0.9539580340735875
57,EDA,0.013860637612502768,2.9326593693892358,0.9453487664619471
57,TRPC4,0.016350381393673747,2.949856896216114,0.929548754775797
57,RUNX2,0.012129803241410855,2.938415564049416,0.909599668860718
57,GPR149,0.025828292965965595,5.061125486004769,0.8880860081959472
57,STAT4,0.012662591270777672,2.455068183268108,0.8616253704028677
57,CADPS2,0.02061369968141378,3.1238534049722206,0.8529057893437038
57,PAX2,0.04374583291030563,5.990057342344355,0.745065299578348
57,SPON1,0.05371397626606131,6.209853982002527,0.7373965763261788
57,SYT2,0.0158624934325538,2.94929728956783,0.7206427788526334
58,SPINT2,0.007286773380631806,2.793279744739395,0.9444738961749684
58,FXYD6,0.0056952431288943015,2.7224828162304533,0.9327084902217404
58,NDRG1,0.006389335294701221,2.6788713193993803,0.9304245878832742
58,TRPC4,0.008163152835821889,2.742751407969939,0.9268774390886522
58,GOLIM4,0.00913325044383387,2.715006623499408,0.9174672801696653
58,GABRG1,0.0067648804965867865,2.7848336600534838,0.9008998184687159
58,SULF2,0.00555554299772701,2.711700709351638,0.8893745957230622
58,CDH6,0.006521888489891873,2.8616366580737775,0.8614704294187796
58,BAIAP3,0.006484930668262288,2.7978785865138285,0.8601547267777943
58,CSGALNACT1,0.012472548010604448,2.8679476930918733,0.8290740670235334
59,HTR2A,0.017100013179567542,2.700264058274084,0.9524381856820148
59,TRPC4,0.012347685426792517,2.7621250746555295,0.9270072038970428
59,VLDLR,0.01415537084684486,2.7607797633814957,0.9239980223768087
59,GPR176,0.013393578907737283,2.83657764461629,0.9164135182045876
59,TSNAX,0.009843414274801987,2.803277412491346,0.8976902946229257
59,MYO1D,0.013179559617139803,2.7939990624053577,0.8783813656144456
59,CADPS2,0.01737557039335141,2.992927444507551,0.8478640973625612
59,TMEM132D,0.013177600443156643,2.8767559036145958,0.7911338231754216
59,PRDX5,0.015671816002463965,2.9013676347011343,0.7832706208289997
59,PAX2,0.0223976658690576,5.849140988908632,0.7443669185379889
60,ITGA8,0.00998555749128955,2.731969961149977,0.9328570086931269
60,LPCAT2,0.008388816505531516,1.8852416813785933,0.9033458185719669
60,DPY19L1,0.013938315836146397,2.8276264024191247,0.8883929283134664
60,BICC1,0.008682265560761238,2.8409101684163036,0.8482917749928572
60,PRKCQ,0.04381490615352513,6.03260814765073,0.8460752411793409
60,TOX,0.013659464863770237,2.923629881655361,0.8028421671208122
60,BCL11B,0.026418775221078154,5.890369670482809,0.7463523384768618
60,MTMR10,0.01507160777193348,4.6306150264393455,0.7457458495154095
60,PAX2,0.027840046996107783,5.861715806400227,0.7416464360332276
60,HTR7,0.00991482112574316,2.784584246737449,0.739957628832663
61,SLC5A8,0.009284678717494353,1.762093002398851,0.9545634236957253
61,ITGA8,0.012036488668458365,2.209162022849199,0.9406214864008061
61,MATN2,0.021531467572236073,2.5784620899343405,0.8722700545802351
61,SMOC2,0.015046139417602411,2.3288577444264535,0.8286127542329483
61,PRKCQ,0.014273883173564633,2.6057854528182167,0.8175930681461563
61,RHBDL3,0.014512823126181467,2.5776689132517836,0.8129516899653974
61,TOX,0.00955138342684913,2.7586171866015308,0.7948802355345915
61,ANGPT1,0.010226662595496289,2.7449223894159562,0.7898500896579357
61,KCNA1,0.008518038271413874,5.27323247311347,0.7531158196173395
61,CPNE4,0.039667513027968976,3.232506166243565,0.735835858829638
62,EPB41L4A,0.011142473678338587,2.598716757446271,0.9666109361196924
62,FAT1,0.007979890623161099,4.6152147882380135,0.8857734693090326
62,MATN2,0.006226602547999966,4.133961992697868,0.8395000700306894
62,KCNC3,0.004284646852994017,5.209090843512687,0.8340159753292257
62,LIMA1,0.0031856719941436486,4.136525341821017,0.8226606730067035
62,TGFB2,0.003242380497945117,1.528339761567922,0.8208325621918502
62,SNED1,0.009743051780553659,4.876840311916394,0.8127436734950869
62,HTR2C,0.003292513243342542,3.7814448747976024,0.805620869907848
62,IL1RAP,0.005129743218370181,5.215468024308114,0.7657871698574599
62,SLC16A14,0.004864995769227246,1.528339761567922,0.7465326639716265
63,PRR5L,0.02209332000157427,2.905577493989684,0.9369747899159664
63,ITGA8,0.01322583706630847,2.821875455291898,0.9336121721489701
63,ST18,0.016848279290384963,4.952319682608763,0.8799942746912052
63,PRKCQ,0.009054108861333145,5.4826570381857085,0.8238209653175581
63,MITF,0.009038239353467956,5.478995101549546,0.8051803145478792
63,STXBP6,0.008252845744754407,2.95450521219185,0.7564318761719964
63,IPCEF1,0.008804180312542296,4.646298558924499,0.7537103643547896
63,SLC16A14,0.009849358162148424,0.825060565381328,0.7356476324235227
63,BCL11B,0.01379842779116988,5.58155237855611,0.7269874335177109
63,SLC6A5,0.011579264722494141,5.150340902318295,0.7235641938689712
64,HCRTR2,0.040811881546608,2.8916381370957667,0.9251911881862758
64,PARM1,0.015077365406455228,2.67987567736383,0.8914744244461396
64,CDH6,0.015821470589129364,2.763363369375537,0.8590041528372021
64,EEPD1,0.018167542808666087,2.75269425330825,0.84883825174989
64,FRAS1,0.0126010399007586,2.768831935599094,0.7991584957111323
64,TOX,0.010567205923538657,2.1792298401659846,0.7792937863514896
64,PCDH19,0.012958440843651513,2.6067528846383143,0.7583975723311511
64,ADAMTSL1,0.015904898145425325,2.8024851441416883,0.7571024096894498
64,PDE1A,0.043553204008197774,6.205911408526015,0.7407635458253322
64,STAC,0.028138110783185448,2.9599561496473705,0.7405430280402384
65,B4GALNT3,0.010672617638958234,1.7889545200802597,0.9279069125161619
65,HCRTR2,0.008903223287406677,2.8034365220350894,0.9233519499683462
65,SLC27A6,0.011339853323472222,2.100407974622352,0.8325749708575189
65,TRPC4,0.019388422820476845,2.694807869498688,0.819145708998796
65,CCDC60,0.009666253701886778,1.9493577549051553,0.801576465254484
65,ANGPT1,0.024806392618367153,2.9266634888078285,0.8010600489152979
65,TOX,0.021134028457029278,5.879150166922029,0.7617325759419215
65,PLPP4,0.007562510454453553,4.988821173789551,0.750109452626492
65,EPHB6,0.008177190020022559,2.0423581125632464,0.7429125144686495
65,SST,0.007702961264879901,2.193361823326563,0.7401112574368328
66,ITGA8,0.018537402032244195,2.278073105696542,0.9413654951390366
66,THSD4,0.012524859361433464,2.3619432020963727,0.9103118786164859
66,PDZRN3,0.02057407164020831,2.539380098143269,0.8984520205348038
66,CLMP,0.014221520376748625,3.6500946909272036,0.8866295591936203
66,HYDIN,0.013978741006540847,2.123137129377736,0.8707029151713841
66,PDGFD,0.02552968492800343,2.7952152587255954,0.8683266310623132
66,ARHGAP28,0.015068479407966032,2.0719669597780372,0.8519363248637523
66,PCED1B,0.019722251972531447,2.6743488274903147,0.8338247071074587
66,EPHB6,0.017793552756919986,2.111324845697504,0.7463134499535987
66,SST,0.012448917089021986,2.363855244720728,0.7426427833895053
67,HCRTR2,0.010440338448836923,2.6972910745897782,0.9220265965574008
67,RFTN1,0.007525497559267479,2.6810662798143956,0.8822987507445782
67,CNR1,0.006634615361415356,2.687977745417963,0.8765141146790173
67,HTR7,0.004351824174904149,2.6972728903689642,0.8528288608340854
67,GSAP,0.008576590673358402,2.737077973021104,0.8499721088339468
67,MATN2,0.005364306479859122,1.8452584563264505,0.845188653479938
67,SEZ6,0.004913909388455912,2.687407005182008,0.8346823050497224
67,NAP1L2,0.0041695439867318815,4.435366168611348,0.7998013617992739
67,IPCEF1,0.007161423870437889,4.261254345222447,0.7453533475543558
67,STAC,0.006769190546840715,2.820337051143671,0.7340434710628333
68,ITGA8,0.014062187835050333,1.8373079028500503,0.9382253167782244
68,LRGUK,0.028784088072593042,2.101438065936417,0.9028288195574228
68,CLMP,0.012794900645327071,2.122610288800699,0.880042125433343
68,AHR,0.018207528569995673,2.1935253283930365,0.8561604438881837
68,PCSK1,0.014644624086644284,2.0771582508216886,0.8358273631367465
68,ITGA9,0.016844212200341917,2.0999012602269724,0.8142630879968484
68,TRPC4,0.017890244584003717,2.4225526209339234,0.8021369519759748
68,CCDC60,0.017983637678836838,1.8656338732496747,0.7993692781276287
68,TOX,0.025440809422994124,2.743132767858799,0.7942199902346923
68,ANGPT1,0.012161172649896372,2.228420450518467,0.7622385744766694
69,QSOX1,0.007458468302829169,2.6393295090346873,0.98108657267693
69,RET,0.0092894321912265,2.636619377321593,0.9350169852738319
69,HCRTR2,0.0073989476699407785,2.7244052861566015,0.9223008157630066
69,IPCEF1,0.007656696152564283,2.7299014474052137,0.9059711077686384
69,MATN2,0.013334881607167712,4.987365670352801,0.8579141872058054
69,FBN2,0.010134339897764988,2.7707381983731096,0.857749049741159
69,PRKCQ,0.016343444132026104,5.7461604565872415,0.838884841010782
69,STAC2,0.0063454468958423875,4.513758155322967,0.8150250624544736
69,MITF,0.018036785787657536,5.263512304347865,0.7987254943753467
69,STXBP6,0.010741951241651327,4.9986478325242745,0.7519034390767037
70,NOS1,0.040156395561881504,3.0407862686859604,0.9711648118550271
70,TNFRSF19,0.00585930665032345,2.023744526341951,0.9360445405432692
70,SEL1L3,0.0063330817654083035,2.2418288928301284,0.8999604647604151
70,MATN2,0.00667889864431565,5.006087415718631,0.8578592765805565
70,PRKCQ,0.01985891509026847,5.798401057865126,0.837797635366613
70,MITF,0.006342867709565963,5.4943198888056015,0.8068072228340377
70,SST,0.005834131168878315,2.7040838937393574,0.7491276021747642
70,DPF3,0.011499479237063489,5.605530262138487,0.7413536686098904
70,SLC6A5,0.005332633638482304,5.42412688605215,0.737801354903219
70,PAX2,0.013760171667609879,5.773000657159081,0.7373691982058513
71,ITGA8,0.016729485780822024,2.8453542149128284,0.9339519549232039
71,ARHGEF37,0.006002075546994699,1.6329832100758515,0.8953157905728489
71,COLGALT2,0.006104951752019628,4.32493531030328,0.8502514794571588
71,PDHA1,0.005693422915673139,5.01770079587536,0.8215784327715636
71,BCL11B,0.007463093320815093,6.045226604341295,0.7607024824205004
71,HTR1F,0.00567942525839373,5.3370862288603975,0.760362978084279
71,STXBP6,0.01009366558006211,2.836994489207663,0.7507566876133789
71,SLC16A14,0.00791145866233163,4.207637705147716,0.7499664672832328
71,IPCEF1,0.006480539933508744,4.379685390788835,0.7461411925168784
71,PAX2,0.007909414523665139,5.750863259152006,0.7401261641988155
72,ITGA8,0.02110857761738063,3.0047449866735407,0.9368087531350187
72,ARHGAP28,0.013805305769506174,2.51015714933233,0.8704269277883762
72,PRKCQ,0.015467436482011442,5.7083325503411455,0.832826415852647
72,MITF,0.01693895329940352,5.651278094732447,0.8062162909973516
72,STRIP2,0.011516145598142333,2.387435410064005,0.7649341545331045
72,STXBP6,0.011760444259787122,2.984464404440965,0.7581106392852255
72,BCL11B,0.035036262087441955,6.04133975425613,0.7509326488838818
72,PAX8,0.017409528633150952,2.9981505953399084,0.7368495359237209
72,PDE1A,0.010766094149606057,3.119384273856053,0.7351135106911006
72,PCP4L1,0.012785084347814484,4.761217017555373,0.7292986115360525
73,NOS1,0.013971666998237958,4.449551902245155,0.9655659942996042
73,ONECUT2,0.012515465556630084,4.11827407048364,0.9492662212125905
73,ST3GAL1,0.008871627801589692,3.9419219847871245,0.9343353210878338
73,LMO4,0.0111809459630591,4.43505870722135,0.9044146062583612
73,MATN2,0.026447303566789288,5.350699077281737,0.8767526367696726
73,PDGFD,0.025838699471468732,5.701964137911801,0.8702792068941428
73,PRKCQ,0.012704495935292359,5.137072390282979,0.8156309654835787
73,ADARB2,0.05515798553083495,7.912727729540626,0.8048602157044151
73,KCNA1,0.016256781514520535,5.309994567700419,0.801883859502642
73,SST,0.026582971320471552,5.970852806438932,0.7579242590193429
74,NEDD9,0.08132662465735369,6.443727980575609,0.9888328462515918
74,ERN1,0.06902237148196787,6.136806473307336,0.967038921248835
74,ST3GAL1,0.026015813824631733,5.7992611566212915,0.9513516176090893
74,STAT4,0.14176302915233668,6.249581082799417,0.8901261234759861
74,PCED1B,0.021306413210143645,6.237278223681563,0.8536877303441918
74,PRKCQ,0.059942343906176344,5.9050846441823115,0.8363809298486778
74,TOX,0.09619966669528864,6.791984896295584,0.8281387059845076
74,FOXN2,0.034969071544289784,4.991493892164609,0.8245522655503695
74,DOCK2,0.06548382188529878,7.25377421375679,0.8231941156700625
74,LRRC8C,0.024703781288071422,6.318998060142388,0.783046081186758
75,CPNE9,0.038402004655706284,5.50577067445425,0.9832738658404246
75,NPY1R,0.030697130016159556,5.808696476158172,0.9338048015039864
75,LTBP1,0.0209053480014177,5.297451597703954,0.9262146257672675
75,CASZ1,0.018425144208694125,5.792023417117762,0.9256842994180289
75,PDE3A,0.05705154481971859,6.056583836638065,0.9125298839784209
75,TMEM132C,0.06524650165143593,5.931617056900838,0.9092703511040336
75,ENTPD3,0.023164050225635228,5.905814714085787,0.898718486641315
75,FRMPD1,0.024075470418610485,5.947451355372348,0.8839798104811804
75,FBN2,0.04063401704361447,6.148206779217971,0.8645552182774624
75,LRRN3,0.029626748238810133,5.900125253665001,0.8629708453048357
76,NRIP3,0.013491128132845085,2.140663698001493,0.9373301527050938
76,CNGB1,0.03580626429237982,2.6180205355870596,0.9133640856004182
76,SCUBE2,0.017640076532810394,2.241706269701261,0.9074476138924729
76,LPCAT2,0.01781261981208369,2.058625276863946,0.9069717173486491
76,GPR149,0.024238689541502614,4.711744078831656,0.8854243985879913
76,GLIS1,0.01801597730830117,2.4647076545111415,0.8758866543089886
76,CFAP54,0.01445945778004408,5.52776948909733,0.8455648994310251
76,SYT10,0.04443711059571674,6.2776412046235635,0.8305599618234323
76,CCDC60,0.02650418810223279,2.4298113649996296,0.8202416635997388
76,GFRA1,0.01705673872129889,2.948854592279291,0.78897273641066
77,TSPAN18,0.025882559948753707,2.9074717869132902,0.9032874062029319
77,ENTPD3,0.042600853694352396,2.9831837855011942,0.8993329728086318
77,CNR1,0.021093211309388155,2.825717014890973,0.8790575565685433
77,FBN2,0.04804606156819581,3.086745531827021,0.8649960766089982
77,ADCYAP1,0.03880759817259199,5.138813326713688,0.8649923085719429
77,TLL2,0.037617233678165836,2.1345150736238634,0.8520036015094344
77,SYT10,0.05382803831489284,6.501056411460687,0.8334287865651318
77,PCSK1,0.03305937204478952,5.053278370155011,0.8075280289721158
77,PTCHD1,0.023370629384642547,2.9415132545555904,0.8011126523621614
77,GFRA1,0.03289025256866263,6.056489223429933,0.7762247310161585
78,DLK1,0.03663551262510997,2.912704682274518,0.9627226221913396
78,ZBBX,0.014599119682425771,2.7846818120957337,0.9599856962580902
78,CNGB1,0.021208060667921576,2.649228391988666,0.9143307922672735
78,CBLN2,0.027439085111233875,5.129243242093171,0.8616087370715108
78,SYT10,0.01570366263890118,5.736134241252303,0.8276109645427375
78,CCDC60,0.01322269771920678,2.4306274677099777,0.8202754767687195
78,GABRG1,0.025110793358552107,5.616812402286307,0.7900961979818659
78,PARM1,0.013508601304347646,2.546267150143102,0.7838582170527251
78,SST,0.015594800969437151,3.0391226354439476,0.7667212737877288
78,ST6GALNAC5,0.019340784587979228,3.189483612178953,0.7572744177718888
79,IKZF2,0.016535972076601922,2.9771462925054797,0.9681263316276202
79,DLK1,0.03246159194659077,2.826161461254193,0.9622409302921145
79,ZBBX,0.0214050872390393,2.930094056397073,0.9606578503332976
79,CDH9,0.026637538814445288,2.980112830343925,0.9338653600358802
79,PRLR,0.01426391519654308,2.962174561515083,0.8900945856287406
79,CPNE4,0.022932135009749395,3.011017264431634,0.8836822979250647
79,CACNG3,0.02016717805143198,3.028773133195479,0.8393497071926087
79,ARHGEF3,0.01527792736198784,2.9809089737499472,0.8263733284339606
79,GABRG1,0.023274384297519737,6.136840009358357,0.8129876580796973
79,SST,0.018527119417981224,3.1633852769877397,0.7710526790968424
80,NPY1R,0.025073931294831032,2.438942669628215,0.9255339892813115
80,CDH9,0.08382189158672256,3.495193578931014,0.8896393024412991
80,TLL2,0.050639181562383784,2.8238627196228605,0.8787664792915103
80,ADCYAP1,0.02747587582953205,5.567005764279488,0.8704101741246126
80,SYT10,0.04057666679135138,6.435710860172517,0.8379872078162958
80,PCSK1,0.03098072042641767,5.2874433449996685,0.817667618614845
80,HTR1F,0.058101038718488256,3.292657802639647,0.8029479782915389
80,GFRA1,0.03716101688602297,6.454252893428695,0.7901782375663862
80,SLC24A4,0.0315928409278418,3.0169263375667845,0.7806519927132054
80,SST,0.04120868396647679,3.3177372626909873,0.7800189745561762
81,NPY1R,0.021247537412415026,2.4770537924211986,0.9264364468255547
81,CDH9,0.19080007246524722,3.787487928505578,0.8981562426719822
81,CASZ1,0.0205071510241409,2.471770756560021,0.8866393315612644
81,SEMA3C,0.017922380130268485,3.0898390035426977,0.8597034179647028
81,ITGA9,0.021188590084919346,2.722902210145258,0.8428826888709005
81,SYT10,0.024891199805334805,6.295929461282509,0.8361168663320998
81,HTR1F,0.05006466673673538,3.3206883368576823,0.8045779658913348
81,SEMA3A,0.0654424332403344,2.7048699385360955,0.7992083239487008
81,GFRA1,0.043906260522008085,6.494797439433741,0.7958521702855443
81,PDE3A,0.0775926857383683,6.8737761529591115,0.7927731189668572
82,PDE3A,0.026933007889681653,3.131324687046462,0.9146604310550007
82,TSPAN18,0.03525931233931126,3.061950782219246,0.9070731176740817
82,ENTPD3,0.03610039656320847,3.12759853635323,0.9030228635194656
82,FBN2,0.04476470963508924,3.247795797956515,0.870817005157275
82,ADCYAP1,0.030892855907386364,5.653997566472703,0.8707559213139838
82,TLL2,0.02861724085692891,2.496344527509845,0.8651826206047268
82,SYT10,0.036298767560328224,6.5123000522463,0.8389486165545564
82,PCSK1,0.03220015216249231,5.5548907349942205,0.8141524041822475
82,GFRA1,0.029867031976317012,6.404071369376214,0.788621645763223
82,SST,0.029743893040069528,6.633013123746213,0.7740734993290712
83,PDE3A,0.025360873272886192,3.142033216414638,0.9149053989325351
83,CNGB1,0.03690769849101348,2.409170635093225,0.9075859982858525
83,FLRT3,0.02546217003227371,2.455919385789823,0.889730069116189
83,TLL2,0.022464769275920306,2.4170261456972093,0.8622193824464849
83,SEMA3C,0.03231750885498576,3.147424829092385,0.8620809430515971
83,CDH9,0.024344972453031546,2.3836057517438762,0.8470706522447679
83,ITGA9,0.021486663558403566,2.6999531579865854,0.8416816078468204
83,SYT10,0.07977461599686232,6.584129230612084,0.8395673209693224
83,HTR1F,0.04988118185639776,3.0333933718405746,0.7873215283102082
83,GFRA1,0.04347209974284383,6.2573695247726295,0.7804003099231079
84,SPINT2,0.056796047450653954,3.0702362600863102,0.9490627527790018
84,PDE3A,0.03769793743438139,3.0300160107391743,0.9125629194353542
84,ENTPD3,0.06480226673316615,3.1647663656591396,0.9040758846132082
84,FBN2,0.04656903288939703,3.1818366033914414,0.8684029002471478
84,ADCYAP1,0.08787412188729848,4.272444086740759,0.8514915665412487
84,SYT10,0.0647525156994925,6.382547091589209,0.8388540333667838
84,PCSK1,0.05975749718130088,3.1694388928157955,0.8164333704477498
84,SUB1,0.04941238689528684,3.0855201642241035,0.7857699078807027
84,SST,0.100406568700517,7.501947549428276,0.7811119120763926
84,GFRA1,0.05732575859925743,6.224002683747972,0.7771085846958488
85,NPY1R,0.01785116774207159,5.082734604333176,0.9202901611402059
85,CNGB1,0.016406752914155026,2.520416935807211,0.9105277229782669
85,TSPAN18,0.0178401290785657,2.945518405147956,0.9042109885125978
85,ENTPD3,0.017494496090688986,2.9856362420051186,0.899388051853599
85,GLIS1,0.016691042006800917,2.5698965619753387,0.8803196270880753
85,ADCYAP1,0.022086007183120322,4.918729251569877,0.8597857089392258
85,FBN2,0.017007750791552697,2.7043088344922523,0.8571446731861608
85,SYT10,0.04186639837332546,6.4116236158945155,0.8325929637787429
85,EPHB6,0.018961619221861795,2.484982455442644,0.7730289401444318
85,SST,0.04947452401666471,6.842351333257446,0.7677405668140573
86,NPY1R,0.02054782920116029,5.762401753991057,0.9331638388321402
86,TMEM200A,0.01708956323786016,3.0021979795869487,0.9055986480685425
86,ENTPD3,0.019960895600149443,3.0798848719155334,0.9017410095013957
86,ADCYAP1,0.021922411839042928,3.103124523272537,0.8715009748569209
86,CFAP54,0.012369031697875961,6.1507686302086375,0.8519374935020867
86,SYT10,0.021942853656262157,6.347402583275207,0.8375727694836147
